AMP_ID,A. baumannii ATCC 19606,E. coli ATCC 11775,E. coli AIC221,E. coli AIC222,K. pneumoniae ATCC 13883,P. aeruginosa PA01,P. aeruginosa PA14,S. aureus ATCC 12600,S. aureus (ATCC BAA-1556) - MRSA,vancomycin-resistant E. faecalis ATCC 700802,vancomycin-resistant E. faecium ATCC 700221
MHOBFLEE_127_3,381.3794,479.6686,430.5711,432.92914,470.4362,459.26978,451.09583,464.3759,482.52655,469.8684,376.79102
ICBCKKKK_253_5,378.0875,404.23837,377.82852,406.49036,446.6035,415.76044,387.1441,425.89328,494.0118,474.60364,377.29132
PCFAOBBO_29_1,305.213,434.98624,393.38266,428.10446,478.52792,487.62714,468.06998,508.0616,468.86682,518.9626,377.47266
JDJMJEBK_126_3,381.67578,483.44934,530.6316,435.35165,460.41458,448.87216,455.28894,482.08893,482.8353,421.51038,377.5102
HNCLEMDB_201_2,332.8011,528.8285,507.62476,489.84238,523.2888,498.84998,509.27234,475.2056,512.0192,521.0711,377.62665
NKNCIDFI_259_2,312.86728,348.44052,378.41138,367.0937,394.3121,358.83865,348.9751,379.0314,453.6009,435.33945,377.6969
IAJGHCOB_30_5,290.0942,384.49026,294.186,429.2086,415.55966,411.84113,418.46942,413.8648,471.19293,488.26645,377.8174
DHLFLHGA_687_6,302.3916,390.9458,370.01184,342.95163,401.0085,384.3617,370.92163,407.16684,503.834,494.94293,377.93042
NCDAIAKF_74_2,374.8916,520.20764,500.60596,490.19623,507.5071,482.687,480.84998,504.33417,508.44238,475.10876,378.0742
KLFLDMCD_69_3,283.53983,433.8215,342.33173,390.93097,448.4619,411.48523,367.16812,421.2876,498.34747,456.67328,379.97296
FGBPHCAI_87_37,290.64035,474.72882,456.1501,426.6806,477.53613,447.0769,471.3943,459.86295,496.07916,492.06122,380.02295
AMOJAIOH_19_73,290.64035,474.72882,456.1501,426.6806,477.53613,447.0769,471.3943,459.86295,496.07916,492.06122,380.02295
FJOFIFII_351_1,234.3001,456.23886,431.46722,438.80893,476.6651,455.97128,439.69638,466.6435,511.49963,507.2736,380.20898
BMNDMLLO_474_2,318.57343,359.7724,365.8077,371.9318,399.8692,381.75925,386.78784,372.20898,477.66284,406.3285,380.7397
PCIMOJGB_114_30,301.95093,374.04312,383.32504,351.0653,421.24115,407.07657,427.62604,412.2185,480.60455,484.6681,380.98822
CICNOPNC_108_13,322.64923,463.47696,431.34106,425.74423,483.53986,504.3034,493.06747,500.63715,500.12115,515.77435,381.36313
NGHILOBA_32_8,302.95676,421.97302,368.52585,420.7979,447.62585,415.1983,433.22992,417.1433,460.93878,484.53247,382.5416
LFICFLKJ_70_19,283.86877,439.6442,403.65375,443.94867,430.49374,432.0711,439.20465,435.28122,487.36765,489.85907,382.92807
EFPKCKDP_19_38,357.9814,500.6825,356.77344,403.72568,498.46674,467.3196,472.9635,454.16464,484.77515,510.32483,383.5714
MLCNNOGE_47_19,355.47214,400.28488,400.34796,420.5855,429.70844,432.15802,443.9464,429.0167,507.69852,472.9654,383.58957
NMKPEHHP_83_5,262.36343,387.70914,383.13788,387.6723,373.2339,415.46228,412.30307,397.55167,486.05096,471.8874,383.85022
OKKCHLFC_609_6,393.7886,436.15662,438.83447,425.64542,455.17215,429.37354,446.84518,451.40405,466.37106,499.74258,383.91644
GGCFKADC_281_11,414.84763,462.2217,438.33893,475.43542,452.02875,477.607,442.15436,471.50143,477.03323,487.062,384.55988
FGBPHCAI_21_16,396.78522,477.5696,507.55615,467.9865,478.3562,452.4529,474.97946,489.35852,468.0299,445.77817,384.91705
AMOJAIOH_90_18,396.78522,477.5696,507.55615,467.9865,478.3562,452.4529,474.97946,489.35852,468.0299,445.77817,384.91705
EACKFKNK_88_3,339.9015,417.2571,413.9362,387.95767,463.2565,412.13815,426.52914,437.44244,475.74594,500.94196,384.92386
GOPPLFKP_39_28,365.88336,477.41367,404.29297,445.97153,466.00208,469.7606,499.49133,482.7214,517.35864,511.99496,385.18573
GFCMJPMJ_158_5,303.75415,417.9798,373.6908,387.00604,416.37988,398.5409,380.44867,410.45956,473.57318,475.5176,385.22397
LHGLAGHD_6_47,429.1793,441.53934,437.75925,416.0989,472.43167,449.29114,467.48608,459.24533,492.85864,488.55298,385.76624
BIPNPGMJ_161_2,299.59418,419.95865,394.89993,378.32953,460.5338,454.11917,432.7778,427.39905,464.49347,512.8096,385.79028
BKLBJKCE_204_14,371.03983,457.10858,454.00003,461.3678,470.18393,462.90533,476.84314,439.09912,481.9122,480.2424,385.98956
CLBBIEOL_24_3,316.49524,446.95322,339.62228,462.29382,459.0085,414.26245,414.70163,445.67435,503.9642,470.71225,386.0459
OHMOLDFD_363_3,316.49524,446.95322,339.62228,462.29382,459.0085,414.26245,414.70163,445.67435,503.9642,470.71225,386.0459
KCHELPBI_263_5,302.4613,378.47897,363.96106,357.88354,441.86057,421.05884,485.603,455.76364,501.72705,496.34058,386.21307
HKHLFAFE_360_1,244.5949,418.3308,347.06616,349.91797,429.05075,393.12463,394.2051,399.9808,482.2392,462.4726,386.30157
IAJGHCOB_138_6,367.4062,416.65857,391.07977,418.79276,437.91895,437.18228,434.93234,436.5508,489.5162,447.70868,387.17487
KJBKIOAM_80_27,307.7632,370.08868,337.8844,386.41275,375.21677,369.258,330.71313,355.06555,505.32898,452.76538,387.37335
OOLOLMOA_57_9,307.7632,370.08868,337.8844,386.41275,375.21677,369.258,330.71313,355.06555,505.32898,452.76538,387.37335
FADKJNDK_87_1,353.0144,426.80338,414.70288,437.02722,427.31866,400.596,405.30307,419.673,500.59824,443.64273,387.6972
OLFOFOJF_94_3,414.63977,496.15253,478.51086,476.4801,517.0319,483.98645,482.30267,520.8152,514.68665,463.01703,387.94992
EMAKPJIN_100_1,330.7796,405.95563,335.2396,394.0066,469.12924,420.13556,399.97583,473.80576,501.81863,519.3258,390.20593
PEMCANAD_78_1,316.81372,350.9037,333.90176,373.03842,373.22754,373.99805,349.5318,383.17825,438.72876,458.19702,390.75958
OONBPIIP_332_2,440.34778,461.20636,454.72025,484.5931,511.26978,507.42868,515.2981,504.62448,501.15265,495.3079,390.78995
DBOFCDMG_63_27,491.48303,497.19147,497.3817,495.27383,502.45474,483.2314,495.49466,499.5926,507.95044,486.85535,391.26068
DLFDEKGP_30_27,335.4008,421.41913,396.14926,427.92645,463.4422,429.31314,458.96414,448.48297,487.01007,505.5003,392.48376
HGNBCPJM_10_2,384.32013,512.95544,518.8605,503.17517,510.94324,494.03534,497.2051,508.1514,500.04388,469.58734,392.9876
EBJEFPEO_57_42,304.7096,405.13535,377.15103,391.90228,466.05444,446.67447,432.9314,482.6532,479.8546,504.4298,393.18506
EEOPACND_278_7,399.13416,402.34525,397.2519,434.84082,433.4955,449.1098,439.30023,448.65076,503.42682,503.85236,394.3118
FLKMLDCN_24_1,307.17776,454.8228,445.96506,378.43842,456.82437,426.4612,432.72223,437.2025,478.65262,492.36133,394.59152
ODLGHPJG_124_1,371.76804,374.66974,378.91507,381.18713,408.77533,414.1837,439.5852,430.07,470.03394,483.70355,395.17834
APLIPKFB_158_9,291.2068,383.13504,373.38794,353.6041,447.41266,379.91486,400.13824,435.51923,469.98682,504.67517,395.85892
NKNCIDFI_641_3,203.67998,519.5112,396.0561,488.58347,516.5686,470.33948,503.45212,512.77606,501.62518,499.2358,396.41672
CICNOPNC_2_7,358.0351,456.33246,365.11993,395.58075,460.9811,431.85095,430.77188,448.4009,449.31528,515.18396,396.7705
FGBPHCAI_57_34,395.22873,404.5877,411.09955,427.32126,421.90466,425.0112,440.08813,435.56964,508.18372,505.4039,396.8014
PPLLNGHE_295_7,331.68686,444.83936,434.87314,413.5883,449.89154,427.38956,430.71844,459.6501,496.0705,485.80164,397.1648
HJJGMEJB_29_35,258.99878,391.7,336.5475,378.61517,415.8639,416.1605,434.81885,433.4193,455.7839,492.25037,397.3976
ADKCALKC_66_49,309.36145,403.36786,369.25183,413.45593,452.60547,461.91577,445.11404,450.43527,474.8045,459.85468,397.68622
DGAMHEBP_134_33,226.44412,429.54858,417.61725,353.90036,439.37274,412.86533,404.71252,420.94608,464.79242,480.57834,397.9987
OONNNJMN_99_4,226.44412,429.54858,417.61725,353.90036,439.37274,412.86533,404.71252,420.94608,464.79242,480.57834,397.9987
LJALBDND_235_2,104.66474,418.55353,384.65286,380.68808,413.9474,452.92856,473.55106,415.62115,451.53696,458.3692,398.33926
MPHHIGMO_368_2,317.47623,466.37216,466.1878,447.90454,476.0838,443.4115,449.96738,444.88477,480.04388,491.58078,398.70395
KOOMOCIH_110_11,388.6191,422.2934,412.15414,422.9779,440.85385,424.91385,419.97095,427.5963,492.76437,468.0888,398.84097
IEAPBGPM_57_17,377.31226,483.1513,476.17126,448.48724,493.64948,479.72916,485.1639,489.95605,505.50952,517.27655,399.82953
NFGOFIFO_555_5,408.18314,418.0262,405.7825,410.66727,459.1722,426.7034,416.5753,444.16693,487.3407,488.8337,400.15805
FAKNGFII_286_15,338.32718,421.83328,350.87277,411.64734,434.60373,421.1167,328.18024,389.43338,484.66705,474.65805,400.60132
JOHHCMNB_98_3,332.00522,427.24045,466.384,437.41312,446.21014,484.53732,472.41513,497.00757,480.59567,529.22644,401.18146
NLMDFIEA_264_40,410.1966,527.78204,510.18344,504.7907,516.9194,505.50873,538.8749,479.65155,508.50928,498.12958,402.37198
PNPOMJDI_39_42,410.1966,527.78204,510.18344,504.7907,516.9194,505.50873,538.8749,479.65155,508.50928,498.12958,402.37198
NDACLIJG_25_1,227.40123,450.23532,397.3511,442.6368,457.44357,467.19556,443.78665,439.55402,475.40475,456.62094,402.5686
JDPKAENK_43_1,381.4977,437.118,434.44815,431.7453,446.05066,451.86908,447.89264,427.14697,480.08575,485.2156,403.06442
BIPNPGMJ_299_11,336.42615,413.10257,381.2684,400.65125,468.07883,418.12534,419.28146,429.94464,490.5942,509.33905,403.19708
EJJLEDJN_69_24,380.5757,457.48758,462.2118,447.8739,495.65137,429.66992,450.1561,469.8005,495.57767,520.56415,403.60437
FBCILAEC_311_1,319.0155,342.3764,329.85248,396.2542,414.41644,394.97647,389.45624,422.82312,456.2539,451.14502,403.80966
OAGAJOKM_21_2,431.03647,470.6222,479.82425,465.87808,482.34683,478.70773,470.10132,483.31668,493.14667,491.43695,406.34888
AAFKEBIM_2_1,354.5645,395.57278,366.8855,384.66345,409.00433,366.84198,338.0723,345.7541,451.1029,474.6924,406.77194
FPPHCGEG_33_6,278.25818,351.16498,364.39224,352.79803,380.82907,395.58304,379.37747,381.14386,502.01202,441.10675,407.3376
OEKGDMPL_93_4,430.16864,450.51312,408.31845,470.18884,442.2734,459.61682,451.7872,488.3166,468.02264,515.3362,407.6731
GNJEFLLD_1_7,372.46103,484.68613,459.97183,448.57474,464.38196,455.0811,437.84943,454.26346,496.14218,496.1565,408.42966
GKAAFCEO_41_2,385.1473,425.9813,411.94672,408.30548,482.9868,437.4146,432.20898,453.07623,504.52197,506.95715,409.15744
GDAKIHJJ_73_7,385.1473,425.9813,411.94672,408.30548,482.9868,437.4146,432.20898,453.07623,504.52197,506.95715,409.15744
CGGEEMNC_525_3,489.69064,498.82837,492.3748,497.62473,496.0134,499.68994,495.5353,485.05212,507.41046,498.29416,409.95438
HLAJGKCK_275_1,237.01488,371.10324,351.59872,361.18463,412.72104,416.2754,388.44647,363.94937,428.2304,480.3083,411.1447
CBENGHKH_14_6,433.47797,447.94376,392.35312,467.4989,453.17758,442.16864,426.54028,436.74612,487.67273,501.44302,411.35553
EKNKAGOK_127_1,400.2735,485.42377,476.59375,470.20685,492.35083,474.3727,481.38437,479.7598,503.41165,493.24255,411.51727
CCGMBFFG_278_1,382.98834,485.72723,445.20105,432.00955,479.35025,465.51508,472.68442,477.27765,489.06287,452.44745,411.63254
MFMOEDNK_33_10,382.98834,485.72723,445.20105,432.00955,479.35025,465.51508,472.68442,477.27765,489.06287,452.44745,411.63254
LKAFJBHK_115_11,382.98834,485.72723,445.20105,432.00955,479.35025,465.51508,472.68442,477.27765,489.06287,452.44745,411.63254
JLLMDFFJ_93_4,493.3582,507.49213,492.4439,513.9195,503.00403,499.94183,508.34125,507.34824,506.4175,504.7895,411.82758
DKEELOGD_101_1,409.51624,457.8022,444.02747,450.91983,445.68878,463.14606,464.62097,468.23242,491.55823,485.30533,412.13776
JFOHPMHI_2_50,395.2612,491.90735,476.65387,494.12463,513.672,509.6231,504.46393,506.2923,508.8755,496.04382,412.81854
IMEAMOFF_65_8,333.88873,432.91177,414.69598,437.99707,437.71017,427.05414,441.0198,444.86823,483.0507,467.69528,413.93607
HIDEMPIF_85_5,288.72403,461.95294,406.00604,389.55804,438.29382,425.88754,386.58676,443.6857,441.9594,511.95062,414.32605
DEJCOLOP_140_2,405.1016,481.25647,492.11972,457.94946,502.52628,454.7757,478.71075,481.5867,491.1667,467.5616,414.80078
BFHHFIMI_47_36,421.68185,477.77875,478.89517,484.9897,486.53314,479.00876,480.1734,476.76657,517.52167,494.92993,415.31268
ACLCOCJL_35_2,459.80908,473.7365,484.65366,477.73755,496.60025,479.78278,484.1848,495.30316,502.57825,509.29684,415.53
LKLMGDAM_276_3,283.72818,448.09225,380.14032,431.63495,447.59882,467.3967,454.61465,449.8381,515.6531,502.51324,415.63403
JKANDIBI_255_24,362.19794,372.52008,390.18387,410.63995,413.5914,395.32852,401.43314,408.88174,479.25055,461.03384,416.92972
PBILGAIH_41_11,416.02576,460.8911,458.0467,456.96756,482.19476,477.00854,483.11813,471.44177,503.73044,465.05615,418.05563
PBENHFOC_28_3,257.8414,447.946,437.92352,464.5841,477.3823,444.99277,450.2348,455.36026,505.411,505.08795,418.08887
MLCMMGOM_281_2,384.0035,494.0424,498.42618,498.79056,491.6197,505.8308,508.3623,503.25217,501.91315,512.02246,418.32974
OEDHKPFD_18_7,455.13287,475.1627,466.6297,463.60568,477.12152,471.80505,457.317,473.96252,498.285,477.05148,418.51743
ICBCKKKK_199_14,455.31952,454.7127,486.08264,481.00952,489.11877,462.25684,476.81708,496.67276,524.35876,503.07867,418.55615
DCCNGCIG_157_1,350.99557,405.00626,395.18762,396.3309,429.60208,401.43933,411.2927,424.98096,441.7165,472.7874,418.8597
GMKLPHPK_131_1,428.69656,465.31082,465.29553,479.1725,487.6134,452.67703,463.62845,494.51346,489.70007,503.67935,418.88126
JCAIBNCO_404_1,428.9084,436.48203,441.06644,456.93024,459.71063,460.83044,443.5214,456.06976,491.25128,504.9389,418.92737
CAOEPHBC_50_28,336.93213,433.25897,428.98758,427.11014,466.54047,446.91376,462.66766,439.75992,513.4235,489.72668,419.51193
JFPKPEDE_140_3,357.66147,482.67896,450.86874,463.47388,465.95795,472.67383,480.6231,483.90585,506.98706,486.34186,419.9288
CDDIELDI_355_2,458.90228,483.54877,458.7046,480.59015,498.33905,503.09418,504.7566,471.95044,482.59442,461.54044,422.07816
EMKEAJEM_818_1,364.43652,458.1425,424.86142,439.3664,474.946,457.10016,452.03485,459.682,500.16913,511.81442,422.4056
BFHHFIMI_89_18,369.16733,393.48993,405.34097,425.3827,421.651,421.31018,418.58862,414.97894,478.38782,465.35736,422.7049
ODODKDLJ_218_4,387.25534,460.26837,442.68503,453.721,465.4912,447.3573,446.36926,458.63702,495.64062,502.5805,423.9097
MNFECHNJ_130_5,293.95386,398.08777,356.9865,380.0654,424.6953,416.1705,385.43597,400.48782,460.52298,434.42917,424.03204
CBIJBIGH_205_1,435.40134,457.8198,457.5509,433.55435,465.1442,464.99866,476.49124,478.84,483.05716,506.34042,424.17044
ODLDNGCH_165_1,419.4406,458.3348,466.74512,462.52933,510.05676,475.98883,482.4454,490.99637,501.79474,470.83884,425.44482
FKABDIKP_362_2,351.88568,435.252,442.34482,444.8535,434.445,430.44678,422.30383,418.0144,484.61185,474.24173,426.04575
OFOCLOHL_62_5,416.1717,432.27652,438.58688,430.418,445.64954,432.8631,417.7909,438.73956,483.90128,480.32886,426.48477
LFICFLKJ_179_2,425.3062,483.28378,420.18988,453.85535,473.10312,455.14337,447.1534,463.2597,485.44177,504.95093,426.663
LPEMMCJN_72_9,432.735,482.3255,478.24463,485.85056,503.30182,493.11493,490.47162,496.3452,500.56027,498.34055,427.09216
CDPKENHP_22_95,449.755,490.5068,494.67496,496.52402,507.00815,502.85895,502.93707,491.3005,490.3684,510.8095,428.25656
GPNBCOBB_395_7,333.9833,440.55432,406.24194,407.53888,447.1734,423.4031,425.08716,433.97403,486.0857,502.1617,428.3505
FCJLPJOL_15_2,391.14102,456.3665,454.21124,462.55316,448.25137,445.52887,446.15945,453.6867,467.37338,435.0666,428.85715
EFMPONMI_139_4,411.55063,458.85034,456.46506,449.5983,482.05228,473.64355,470.59302,477.26483,505.2307,490.7351,429.57916
GPLJCPAO_22_4,458.2689,498.317,432.10196,495.9141,510.19684,501.88312,489.7643,506.5421,508.44714,500.77686,429.77167
KFHHGAEL_135_13,430.90802,496.82678,418.1009,492.3118,503.6277,489.95227,480.1473,488.4892,491.3731,501.376,430.26508
ICOMKHEL_90_71,454.38635,489.53857,483.05133,467.88327,497.89252,478.2648,476.28033,493.0491,503.41443,509.10974,430.85608
NNMJOBBE_330_3,389.6673,447.2484,414.2304,427.87985,436.4809,442.23126,440.9352,449.27246,509.00806,478.36023,431.09116
HPFIMPEI_29_9,309.84827,445.51855,417.90588,412.0367,467.2478,419.50922,421.44293,492.12787,510.16748,522.8393,431.2761
EMJIGOFO_76_6,309.84827,445.51855,417.90588,412.0367,467.2478,419.50922,421.44293,492.12787,510.16748,522.8393,431.2761
LLAKNECE_92_16,339.85043,452.6627,409.55353,423.39316,428.9522,445.6919,437.85226,395.41058,491.89093,441.7157,432.15076
IPAJDFGG_28_4,391.63943,427.13916,421.70837,423.49994,439.32858,446.5243,429.68884,457.70935,498.33237,469.2803,432.20706
IBPAHCCO_16_24,402.7749,448.34808,445.01837,475.67487,467.96133,479.48755,455.35193,449.27673,484.53708,490.93405,432.34204
FFNJLNJA_17_33,400.56412,464.61182,437.7547,459.00772,441.01352,441.59183,433.71616,445.26166,448.10367,464.67456,432.35855
OHEAOINH_50_13,442.3971,466.27042,458.86044,459.4633,481.7828,470.88983,463.61566,471.2367,512.6618,512.9681,432.6515
EMJIGOFO_95_12,490.7911,490.73346,496.5057,500.939,484.18558,500.01535,498.4487,483.1485,504.6899,493.8128,432.69598
NLCOFIOL_694_2,328.3235,473.11374,441.8773,406.6028,478.3945,460.8185,454.6896,490.5137,516.30505,514.15063,432.97208
FAKNGFII_173_3,333.01166,441.35846,397.64752,379.54224,443.3388,426.2388,438.70242,434.21002,457.9727,468.52963,433.13162
JGCEHHJG_140_15,522.9859,511.8863,502.48282,507.5914,510.63666,500.55753,506.41434,507.1758,508.81845,515.29425,434.13937
CENODMGI_110_1,344.99274,452.01044,419.1505,409.14825,472.05832,453.09235,433.6909,470.58237,496.0658,508.81763,434.27405
BGMMDEHE_282_2,359.83713,477.2813,473.98462,446.62164,488.8956,472.0233,487.26212,482.886,501.48874,497.34424,434.7312
DHIBOGDD_272_33,470.29004,511.39484,516.5969,504.20535,516.4945,511.9556,508.42603,501.75854,506.42468,501.63092,434.80154
OINKMAKN_13_57,498.82718,499.8579,516.8744,509.1617,505.7018,503.0526,506.31223,510.44507,500.6323,511.25055,434.89423
OAFPEDIB_12_79,395.3846,469.70633,440.1012,441.11536,496.9381,478.29346,485.13373,480.1069,501.35233,506.50018,435.9552
LGMPKPMI_54_17,395.3846,469.70633,440.1012,441.11536,496.9381,478.29346,485.13373,480.1069,501.35233,506.50018,435.9552
GACEDKPE_101_11,381.67047,427.82886,380.48486,393.8822,419.22458,421.28397,393.10754,437.07483,484.73587,498.54153,436.2064
NLCOFIOL_491_6,464.05524,449.12473,448.76553,455.4113,473.83304,444.69696,445.54193,452.4477,493.6366,493.18118,436.52994
PKGDLEHC_372_1,378.69064,452.3531,442.0708,446.33246,436.509,447.2923,436.01477,444.66644,517.4822,496.2481,436.70667
JIPOEFDI_98_9,276.46976,446.9194,470.63455,467.37073,435.8965,458.98264,467.73138,464.6779,515.1379,504.8036,436.83716
PINHJFLC_167_1,377.9116,491.27484,486.8744,463.2084,500.12085,489.53262,478.16397,494.68304,523.69885,496.7141,437.11908
HDNFIEHE_42_14,464.4369,457.72162,472.8723,446.31104,474.1974,486.8859,477.10287,501.3015,522.0439,522.542,437.58557
NPMGFPNF_391_1,439.45633,484.32666,451.44556,461.88727,475.31982,475.10712,450.3094,466.77808,492.29163,492.72247,437.92755
NCJJNLBN_63_47,458.09204,504.6075,500.45135,474.0026,504.13,489.38605,484.82532,506.7257,498.0333,508.0693,437.9384
OENFBOHI_142_5,403.81183,518.19434,496.0452,512.4266,517.1366,510.8182,519.9564,506.42834,509.54352,511.80057,438.3957
GEPOGDIE_192_2,352.40265,352.56323,374.21683,392.26492,359.3684,418.22018,426.97433,426.4169,508.34607,467.01266,438.761
CPPEEGKI_116_6,419.9867,443.12897,407.6447,443.08987,448.27228,444.5356,447.89996,433.269,470.7935,478.80762,438.76407
APGNHLOD_309_3,484.57568,483.20782,473.7633,497.30402,495.18927,480.0234,496.0314,492.43994,513.15155,510.93585,439.3518
LFFIDLNF_58_1,385.09793,412.32178,390.8959,404.44562,407.7763,405.271,390.77225,400.02216,487.3064,458.6612,439.50296
EMLCJMHO_136_9,438.17505,496.74823,465.19128,482.39978,492.30838,491.62686,484.63684,485.36908,509.82806,504.541,439.63617
PINHJFLC_811_1,361.76398,467.1339,471.93213,450.517,468.48022,481.31116,473.786,469.264,492.3688,502.35327,440.474
DOFEOPKJ_441_2,410.80798,477.68347,438.30524,481.67383,485.67694,483.76282,493.45587,485.87344,505.69904,491.76453,440.8723
JNFGIEIN_123_9,445.2649,484.23486,464.8572,477.52496,489.7863,485.20227,489.42328,487.96643,505.73413,499.55817,442.2177
OONNNJMN_333_1,434.60587,480.25745,464.60452,446.45544,478.77274,459.22144,480.88763,484.4205,488.64716,495.0953,442.32187
LPFNNGLO_89_27,473.0433,474.87415,457.75366,478.67267,486.39496,464.36285,475.5349,477.9719,513.8016,502.86618,442.477
EHIJNLMB_129_1,448.5865,482.27243,475.41003,473.14276,487.81503,485.1338,492.4533,487.94073,505.66116,513.52966,442.53766
DAKCOGMA_68_1,392.9434,483.21036,477.2918,472.77554,498.5281,473.9787,464.81006,463.39294,501.26535,504.98434,442.67224
MGENFGIA_106_67,255.41249,490.28976,455.57703,450.69623,499.45752,489.64758,481.6528,487.58392,492.06842,477.5703,443.5595
KKGMKDHN_19_77,433.37997,466.16342,465.51096,465.0247,479.67584,468.1228,467.72626,467.78357,501.43283,487.1324,443.73215
MKNJNPBE_3_144,343.16937,463.68118,395.88904,476.58624,475.3494,436.94345,452.1255,457.7083,508.32492,500.13306,444.5286
MENCFBOC_703_3,462.7522,511.48236,436.62964,478.3931,494.93823,495.1576,457.58398,504.8096,503.29523,507.72763,445.76755
JGCCPAEM_81_39,362.96005,510.30606,463.64038,467.74994,487.65778,470.0663,383.78168,485.95767,526.2954,512.95807,448.12064
LEIPLLPH_294_3,362.96005,510.30606,463.64038,467.74994,487.65778,470.0663,383.78168,485.95767,526.2954,512.95807,448.12064
EAOJADEF_75_2,385.0874,446.62582,424.9936,487.7034,480.5617,475.88068,469.69595,474.5352,517.78564,474.3897,448.22397
HNGGJNHJ_165_36,268.67914,493.42868,477.78433,452.1376,511.93747,489.3647,483.90158,495.77936,496.16983,499.1077,449.6226
NJMACCPO_14_2,432.76147,482.21826,455.61075,483.90976,487.3913,489.30017,496.1986,487.16348,491.82272,503.69257,449.9289
DOCLLKKD_81_10,398.3522,486.6523,486.96765,475.6057,455.85046,475.685,478.55676,483.77255,512.8433,513.15826,450.20935
PEMCANAD_54_27,224.27997,414.95306,371.3914,398.7068,420.64862,420.5456,410.15628,390.7823,493.71472,434.34628,450.31537
EBIPKGNL_428_1,368.53165,513.1882,410.98355,506.32507,518.18494,510.62546,499.91016,485.68832,509.18555,479.701,450.48203
LHGBMGDM_329_1,371.13547,455.7944,437.51483,434.20135,461.3328,443.87402,451.30362,435.52814,491.89648,497.221,450.7867
AODPIKDL_63_2,418.3628,465.9172,466.451,463.8986,478.95825,472.66968,479.89456,484.5163,513.0663,488.05637,450.90625
JBPFJJCB_238_3,461.37433,496.3459,480.83563,490.99286,507.0163,504.5963,502.99286,502.79144,519.3912,517.01,451.72144
CHIBKKCF_79_3,411.3318,468.14807,453.71487,468.2258,488.6976,459.02515,463.0878,472.79938,510.474,516.19714,452.23166
FDIMNBAG_320_4,348.76584,515.2747,464.24936,510.8202,513.548,513.44244,496.88123,501.48215,506.7703,489.02176,452.40833
HENIIIJL_349_2,458.67725,477.06564,482.84296,478.48294,491.48618,476.5621,480.42065,482.22934,501.59637,507.21387,453.047
ACLCOCJL_40_18,414.5005,490.86362,469.00818,477.479,481.9918,465.04697,459.25058,479.40695,508.63144,494.88016,453.57562
EKBDCPHF_146_9,442.8103,471.53333,446.90714,476.68213,501.8156,505.12817,487.3329,487.48404,494.7699,476.0547,454.45447
ELMMPHKD_187_4,442.8103,471.53333,446.90714,476.68213,501.8156,505.12817,487.3329,487.48404,494.7699,476.0547,454.45447
LGAOIKBH_111_14,462.03693,486.80185,485.6275,482.81442,506.23294,506.83524,485.58917,509.85193,494.2301,483.89572,455.3796
MKNJNPBE_3_214,376.074,456.0697,457.92456,440.38913,469.64612,469.46652,461.87808,437.25668,497.252,463.4207,455.49304
NPEJHEFM_245_4,403.5503,486.16553,450.45862,467.49628,490.11807,482.8191,492.52835,488.65002,514.9546,492.55426,455.5585
HDAGIOGN_501_3,286.98026,417.52972,357.34473,419.4991,503.50763,491.43274,471.5594,500.4505,520.868,498.13626,456.87726
DECBAKBH_326_2,453.95798,488.89935,480.0942,473.9313,477.3749,474.7835,482.237,483.52246,491.8241,504.48355,456.89444
FAGMIBAH_35_30,457.73053,470.79813,457.54712,484.1303,472.78992,468.05338,454.67767,477.94476,527.74945,496.22803,457.07922
HECOAHAK_64_96,470.1652,481.03613,477.5654,477.32025,490.67102,475.08838,470.6965,481.67035,509.72797,500.6267,457.45306
JBOAIABN_11_44,468.37888,499.21124,476.7821,488.05408,510.90036,495.35165,498.37933,497.43362,503.73273,517.7853,457.7239
NMKPEHHP_293_1,407.88422,403.28088,401.4218,432.59998,438.986,415.282,406.0829,415.07977,475.97043,471.6235,457.8055
GHHMGHBK_162_1,490.7589,483.97293,471.46365,492.10687,483.43677,496.13354,451.22522,486.54517,497.34592,501.01816,458.11136
EJHIJDLC_56_26,358.39798,470.09366,372.63574,463.40616,502.27957,495.09494,469.304,493.13382,499.97992,510.0177,458.34625
EHKJGOEI_547_4,484.78152,490.72025,466.5654,493.28696,492.54413,491.5785,490.699,479.70453,497.00256,514.1312,458.47803
MFBIBGIB_76_1,344.37018,466.7543,438.39148,452.62088,454.2834,467.63632,483.0106,477.3943,516.6828,457.9098,458.70026
FILNCIPO_574_2,441.39172,505.12772,459.1739,471.92896,484.86877,473.46027,472.96753,484.59836,507.60464,521.63983,458.8765
PODDHOJH_80_9,451.73077,490.96704,447.802,467.26633,486.78445,471.08246,470.90796,487.46866,500.9654,518.33307,459.0756
FGBPHCAI_30_60,446.63837,483.97293,454.97614,469.56552,491.20724,476.20038,488.16815,486.89795,519.7077,493.91556,459.27527
GFMOCMNL_256_9,387.75003,451.3265,474.35596,452.95416,480.39212,471.50546,478.66974,464.46948,510.57782,502.23312,459.41583
MENCFBOC_739_5,458.33102,478.33124,471.6447,492.89764,490.62106,471.80664,481.2327,476.2716,503.61127,512.57025,459.98538
EFPMGGGC_95_2,177.83206,500.12888,458.55502,498.63422,508.30307,515.0563,507.0876,448.59607,508.77087,481.44977,460.16318
IHCAEKKF_101_9,438.91522,489.95026,484.02225,471.66376,496.05872,499.37518,489.32513,488.82034,497.5653,503.75586,460.3064
